Gene ID	Symbol	Description	Proteins	Protein Num	Peptide Num	Unique Peptide Num	Unique Strict Peptide Num	Strict Peptide Num	Area	FoT(1e-6)	iBAQ	PSMs
28923	IGKV2-24	immunoglobulin kappa variable 2-24	A0A0C4DH68	1	1	1	1	1	2150487.16667	0.461014170004	430097.433333	1
28885	IGKV2D-24	immunoglobulin kappa variable 2D-24 (non-functional)	A0A075B6R9	1	1	1	1	1	2150487.16667	0.461014170004	430097.433333	1
28914	IGKV3-11	immunoglobulin kappa variable 3-11	P04433	1	1	1	1	1	6155102.48092	1.09959172101	1025850.41349	1
28912	IGKV3-20	immunoglobulin kappa variable 3-20	P01619	1	1	1	1	1	9655630.62176	1.47852961145	1379375.80311	1
28876	IGKV3D-11	immunoglobulin kappa variable 3D-11	A0A0A0MRZ8	1	1	1	1	1	6155102.48092	1.09959172101	1025850.41349	1
28875	IGKV3D-15	immunoglobulin kappa variable 3D-15 (gene/pseudogene)	A0A087WSY6	1	1	1	1	1	2499713.33333	0.446566746006	416618.888889	1
28874	IGKV3D-20	immunoglobulin kappa variable 3D-20	A0A0C4DH25	1	1	1	1	1	9655630.62176	1.72495121336	1609271.77029	1
28908	IGKV4-1	immunoglobulin kappa variable 4-1	P06312	1	1	1	1	1	899538.083333	0.137742809863	128505.440476	1
3537	IGLC1	immunoglobulin lambda constant 1	P0CG04	1	3	3	3	3	30534857.6056	4.67568540263	4362122.51508	4
3538	IGLC2	immunoglobulin lambda constant 2	P0DOY2	1	4	4	4	4	56635803.1727	8.67242289392	8090829.02468	5
3539	IGLC3	immunoglobulin lambda constant 3 (Kern-Oz+ marker)	P0DOY3	1	4	4	4	4	56635803.1727	8.67242289392	8090829.02468	5
3542	IGLC6	immunoglobulin lambda constant 6 (gene/pseudogene)	P0CF74	1	3	3	3	3	56253053.0927	10.0494494859	9375508.84879	4
28834	IGLC7	immunoglobulin lambda constant 7	A0M8Q6	1	3	3	3	3	56253053.0927	8.61381384504	8036150.44182	4
3543	IGLL1	immunoglobulin lambda like polypeptide 1	P15814	1	1	1	1	1	154721427.692	15.0766621365	14065584.3357	1
100423062	IGLL5	immunoglobulin lambda like polypeptide 5	B9A064	1	3	3	3	3	30534857.6056	2.72748315153	2544571.46713	4
28822	IGLV1-47	immunoglobulin lambda variable 1-47	P01700	1	1	1	1	1	5556775.09714	1.19124266307	1111355.01943	1
28796	IGLV3-21	immunoglobulin lambda variable 3-21	P80748	1	1	1	1	1	1231165.72848	0.263933147451	246233.145695	1
28804	IGLV3-9	immunoglobulin lambda variable 3-9 (gene/pseudogene)	A0A075B6K5	1	1	1	1	1	1231165.72848	0.219944289542	205194.288079	1
8517	IKBKG	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma	Q9Y6K9	1	1	1	1	1	11900957.1429	0.439877063151	410377.832512	1
3603	IL16	interleukin 16	Q14005	1	1	1	1	1	107620143.75	1.42415078111	1328643.75	1
3556	IL1RAP	interleukin 1 receptor accessory protein	Q9NPH3	1	3	3	3	3	69808079.25	2.07850278802	1939113.3125	3
3557	IL1RN	interleukin 1 receptor antagonist	P18510	1	1	1	1	1	49722025.0	5.92179980879	5524669.44444	1
3572	IL6ST	interleukin 6 signal transducer	P40189	1	2	2	2	2	518513500.0	10.105197411	9427518.18182	2
3608	ILF2	interleukin enhancer binding factor 2	Q12905	1	1	1	1	1	1794169.8	0.0915781088842	85436.6571429	1
3609	ILF3	interleukin enhancer binding factor 3	Q12906	1	1	1	1	1	5981211.25	0.139373027271	130026.331522	2
10994	ILVBL	ilvB acetolactate synthase like	A1L0T0	1	1	1	1	1	127047500.0	4.00529612077	3736691.17647	1
10989	IMMT	inner membrane mitochondrial protein	Q16891	1	2	2	2	2	1772416.02	0.0358457127817	33441.8116981	2
83729	INHBE	inhibin subunit beta E	P58166	1	1	1	1	1	9037760.0	0.50986432647	475671.578947	1
3631	INPP4A	inositol polyphosphate-4-phosphatase type I A	Q96PE3	1	1	1	1	1	24884233.3333	0.5129420992	478542.948718	1
51763	INPP5K	inositol polyphosphate-5-phosphatase K	Q9BT40	1	1	1	1	1	186484703.704	8.32874176033	7770195.98765	1
26173	INTS1	integrator complex subunit 1	Q8N201	1	1	1	1	1	40054980.0	0.343474048959	320439.84	1
65123	INTS3	integrator complex subunit 3	Q68E01	1	1	1	1	1	164712.233333	0.00304400446931	2839.86609195	1
55756	INTS9	integrator complex subunit 9	Q9NV88	1	1	1	1	1	17756533.3333	0.594778999651	554891.666667	1
79711	IPO4	importin 4	Q8TEX9	1	1	1	1	1	5949650.0	0.1062888214	99160.8333333	1
3843	IPO5	importin 5	O00410	1	1	1	1	1	17947356.0	0.315368320988	294218.95082	1
8826	IQGAP1	IQ motif containing GTPase activating protein 1	P46940	1	5	5	5	5	299117264.207	3.33977854505	3115804.83549	5
10788	IQGAP2	IQ motif containing GTPase activating protein 2	Q13576	1	1	1	1	1	161120333.333	1.72702162314	1611203.33333	1
128239	IQGAP3	IQ motif containing GTPase activating protein 3	Q86VI3	1	1	1	1	1	6976400.0	0.0712179548245	66441.9047619	1
9922	IQSEC1	IQ motif and Sec7 domain ArfGEF 1	Q6DN90	1	1	1	1	1	42106942.8571	0.73989705619	690277.751756	1
26145	IRF2BP1	interferon regulatory factor 2 binding protein 1	Q8IU81	1	2	2	2	2	451107208.889	12.7245840355	11871242.3392	3
359948	IRF2BP2	interferon regulatory factor 2 binding protein 2	Q7Z5L9	1	1	1	1	1	343717.666667	0.0111643987261	10415.6868687	1
126298	IRGQ	immunity related GTPase Q	Q8WZA9	1	1	1	1	1	1551270.75	0.0554260299982	51709.025	1
8660	IRS2	insulin receptor substrate 2	Q9Y4H2	1	1	1	1	1	4329855.0	0.0714015138238	66613.1538462	1
3671	ISLR	immunoglobulin superfamily containing leucine rich repeat	O14498	1	1	1	1	1	1397637.24138	0.0832279854729	77646.51341	1
51015	ISOC1	isochorismatase domain containing 1	Q96CN7	1	1	1	1	1	109577566.667	6.90907893021	6445739.21569	1
9798	IST1	IST1 factor associated with ESCRT-III	P53990	1	2	2	2	2	33546724.0	2.115186265	1973336.70588	2
3672	ITGA1	integrin subunit alpha 1	P56199	1	2	2	2	2	17320977.4576	0.269073376909	251028.658806	2
3674	ITGA2B	integrin subunit alpha 2b	P08514	1	1	1	1	1	3490483.48	0.0763549031002	71234.3567347	1
3655	ITGA6	integrin subunit alpha 6	P23229	1	1	1	1	1	9451288.33333	0.146821394705	136975.193237	1
3685	ITGAV	integrin subunit alpha V	P06756	1	1	1	1	1	6785170.0	0.105404479006	98335.7971014	1
3688	ITGB1	integrin subunit beta 1	P05556	1	1	1	1	1	25435200.0	0.66496490285	620370.731707	1
3689	ITGB2	integrin subunit beta 2	P05107	1	1	1	1	1	458755818.182	10.0353593548	9362363.63636	1
3697	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1	P19827	1	45	45	45	45	14955123857.7	400.753612916	373878096.443	76
3698	ITIH2	inter-alpha-trypsin inhibitor heavy chain 2	P19823	1	51	51	51	51	21453499841.9	403.432349288	376377190.209	81
3699	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3	Q06033	1	27	27	27	27	1981186521.73	46.1652249989	43069272.2116	40
3700	ITIH4	inter-alpha-trypsin inhibitor heavy chain 4	Q14624	1	59	59	59	59	18763390907.7	394.356109932	367909625.641	87
80760	ITIH5	inter-alpha-trypsin inhibitor heavy chain 5	Q86UX2	1	2	2	2	2	1321257150.0	25.7496947166	24022857.2727	2
3704	ITPA	inosine triphosphatase	Q9BY32	1	1	1	1	1	10999530.0	0.982517525948	916627.5	1
3712	IVD	isovaleryl-CoA dehydrogenase	P26440	1	2	2	2	2	18109108.6667	0.746571058846	696504.179487	2
3713	IVL	involucrin	P07476	1	1	1	1	1	7075280.0	0.199575606776	186191.578947	1
55677	IWS1	interacts with SUPT6H, CTD assembly factor 1	Q96ST2	1	1	1	1	1	2157370.0	0.0462489688549	43147.4	1
3512	JCHAIN	joining chain of multimeric IgA and IgM	P01591	1	1	1	1	1	29982292.6263	3.21375127556	2998229.26263	1
100137047	JMJD7	jumonji domain containing 7	P0C870	1	1	1	1	1	3256464.0	0.183713090858	171392.842105	1
3728	JUP	junction plakoglobin	P14923	1	3	3	3	3	61689509.9609	1.46942095899	1370877.99913	4
25959	KANK2	KN motif and ankyrin repeat domains 2	Q63ZY3	1	1	1	1	1	715058.166667	0.014739591618	13751.1185897	1
11143	KAT7	lysine acetyltransferase 7	O95251	1	1	1	1	1	340877500.0	10.7464950385	10025808.8235	1
83892	KCTD10	potassium channel tetramerization domain containing 10	Q9H3F6	1	1	1	1	1	159515500.0	8.14199850411	7595976.19048	1
115207	KCTD12	potassium channel tetramerization domain containing 12	Q96CX2	1	2	2	2	2	27676556.5632	1.48330166187	1383827.82816	3
51780	KDM3B	lysine demethylase 3B	Q7LBC6	1	1	1	1	1	1171203.0	0.0128101296121	11951.0510204	1
3791	KDR	kinase insert domain receptor	P35968	1	1	1	1	1	714395.0	0.0100756306183	9399.93421053	1
10656	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3	O75525	1	1	1	1	1	45177120.0	2.421229571	2258856.0	1
8570	KHSRP	KH-type splicing regulatory protein	Q92945	1	1	1	1	1	8218365.82353	0.204863428679	191124.786594	1
9764	KIAA0513	KIAA0513	O60268	1	1	1	1	1	4915915.0	0.239513009452	223450.681818	1
63971	KIF13A	kinesin family member 13A	Q9H1H9	1	1	1	1	1	80781275.0	0.84890277885	791973.284314	1
23303	KIF13B	kinesin family member 13B	Q9NQT8	1	1	1	1	1	15381410.0	0.157019746935	146489.619048	1
3800	KIF5C	kinesin family member 5C	O60282	1	1	1	1	1	174264833.333	2.96494491616	2766108.46561	1
89953	KLC4	kinesin light chain 4	Q9NSK0	1	1	1	1	1	72360580.6897	1.89175813473	1764892.21194	1
43849	KLK12	kallikrein related peptidase 12	Q9UKR0	1	1	1	1	1	53491.8928571	0.00521245962938	4862.89935065	1
26085	KLK13	kallikrein related peptidase 13	Q9UKR3	1	1	1	1	1	53491.8928571	0.00337276799548	3146.58193277	1
5653	KLK6	kallikrein related peptidase 6	Q92876	1	1	1	1	1	918372.0	0.065625828401	61224.8	1
5650	KLK7	kallikrein related peptidase 7	P49862	1	1	1	1	1	53491.8928571	0.00409550399452	3820.8494898	1
3818	KLKB1	kallikrein B1	P03952	1	13	13	13	13	687388227.342	16.745450541	15622459.7123	15
3827	KNG1	kininogen 1	P01042	1	18	18	18	18	7792696045.38	208.821479799	194817401.134	30
3837	KPNB1	karyopherin subunit beta 1	Q14974	1	2	2	2	2	100025985.857	2.38258141709	2222799.68572	2
3845	KRAS	KRAS proto-oncogene, GTPase	P01116	1	1	1	1	1	15544576.4706	1.51472443731	1413143.31551	1
3848	KRT1	keratin 1	P04264	1	40	40	40	40	4236482257.09	116.436249576	108627750.182	50
3858	KRT10	keratin 10	P13645	1	23	23	23	23	307701047.419	10.9939850827	10256701.5806	29
3859	KRT12	keratin 12	Q99456	1	2	2	2	2	7862853.68389	0.271872902548	253640.441416	2
3860	KRT13	keratin 13	P13646	1	5	5	5	5	31101469.2242	1.0102163405	942468.764371	5
3861	KRT14	keratin 14	P02533	1	18	18	18	18	1356212950.75	40.3806039296	37672581.9652	21
3866	KRT15	keratin 15	O77727;P19012	2	9	9	9	9	114690386.69	1.80786304689	1686623.33368	10
3868	KRT16	keratin 16	P08779	1	10	10	10	10	62022930.8496	1.84670364917	1722859.19027	10
3872	KRT17	keratin 17	Q04695	1	6	6	6	6	14566838.7598	0.446112808066	416195.393137	6
3875	KRT18	keratin 18	P05783	1	5	5	5	5	26013138.7158	0.929434791966	867104.62386	5
3880	KRT19	keratin 19	P08727	1	8	8	8	8	270840050.543	8.7972385725	8207274.25889	10
3849	KRT2	keratin 2	P35908	1	22	22	22	22	513794974.28	12.8076313867	11948720.3321	25
54474	KRT20	keratin 20	P35900	1	1	1	1	1	9486395.0	0.308130499314	287466.515152	1
25984	KRT23	keratin 23	Q9C075	1	1	1	1	1	131591700.0	4.40784122774	4112240.625	1
192666	KRT24	keratin 24	Q2M2I5	1	2	2	2	2	28861326.51	0.883884803436	824609.328856	2
162605	KRT28	keratin 28	Q7Z3Y7	1	2	2	2	2	3800418.45865	0.145485868483	135729.230666	2
3850	KRT3	keratin 3	P12035	1	4	4	4	4	86295883.5761	2.49997565343	2332321.17773	5
3881	KRT31	keratin 31	Q15323	1	1	1	1	1	2354226.31579	0.0901234071681	84079.5112782	1
3882	KRT32	keratin 32	Q14532	1	1	1	1	1	2354226.31579	0.0841151800235	78474.2105263	1
3884	KRT33B	keratin 33B	Q14525	1	1	1	1	1	2354226.31579	0.0901234071681	84079.5112782	1
3886	KRT35	keratin 35	Q92764	1	1	1	1	1	2354226.31579	0.0764683454759	71340.1913876	1
8689	KRT36	keratin 36	O76013	1	1	1	1	1	2354226.31579	0.0764683454759	71340.1913876	1
8688	KRT37	keratin 37	O76014	1	1	1	1	1	2354226.31579	0.0934613111373	87193.5672515	1
8687	KRT38	keratin 38	O76015	1	1	1	1	1	2354226.31579	0.0934613111373	87193.5672515	1
3851	KRT4	keratin 4	P19013	1	1	1	1	1	14081680.5556	0.44393868831	414167.075163	1
3852	KRT5	keratin 5	P13647	1	16	16	16	16	256893665.393	7.44216157698	6943072.03764	19
3853	KRT6A	keratin 6A	P02538	1	12	12	12	12	166469815.807	4.69568900446	4380784.6265	14
3854	KRT6B	keratin 6B	P04259	1	12	12	12	12	199260386.532	5.62062738839	5243694.38243	14
286887	KRT6C	keratin 6C	P48668	1	12	12	12	12	166469815.807	4.69568900446	4380784.6265	14
3855	KRT7	keratin 7	P08729	1	3	3	3	3	103258182.522	3.16230573567	2950233.78634	4
140807	KRT72	keratin 72	Q14CN4	1	2	2	2	2	82117070.2889	2.37891621183	2219380.27808	2
319101	KRT73	keratin 73	Q86Y46	1	1	1	1	1	31779139.1304	0.946208948782	882753.864734	1
9119	KRT75	keratin 75	O95678	1	5	5	5	5	109769505.119	3.18000209182	2966743.3816	7
51350	KRT76	keratin 76	Q01546	1	5	5	5	5	100377564.132	2.56173844236	2389942.00313	6
374454	KRT77	keratin 77	Q7Z794	1	2	2	2	2	76648576.4068	2.28217537957	2129127.12241	2
196374	KRT78	keratin 78	Q8N1N4	1	3	3	3	3	356136969.5	10.6038110771	9892693.59722	3
338785	KRT79	keratin 79	Q5XKE5	1	4	4	4	4	87776629.9694	2.6135079503	2438239.72137	6
3856	KRT8	keratin 8	P05787	1	6	6	6	6	120445141.02	3.79715032638	3542504.14764	7
3887	KRT81	keratin 81	Q14533	1	1	1	1	1	79639571.4286	2.66763470874	2488736.60714	1
3889	KRT83	keratin 83	P78385	1	2	2	2	2	81139801.4286	2.7178869332	2535618.79464	2
3890	KRT84	keratin 84	Q9NSB2	1	1	1	1	1	85209490.522	2.34191314929	2184858.73133	2
3891	KRT85	keratin 85	P78386	1	2	2	2	2	81139801.4286	2.3506049152	2192967.60618	2
3892	KRT86	keratin 86	O43790	1	1	1	1	1	79639571.4286	2.43898030513	2275416.32653	1
85349	KRT87P	keratin 87 pseudogene	A6NCN2	1	2	2	2	2	81139801.4286	4.34861909312	4056990.07143	2
3857	KRT9	keratin 9	P35527	1	26	26	26	26	809235513.993	25.5119373855	23801044.5292	33
3895	KTN1	kinectin 1	Q86UP2	1	1	1	1	1	3821170.0	0.0431141846735	40222.8421053	1
8942	KYNU	kynureninase	Q16719	1	1	1	1	1	6037318.0	0.215709971052	201243.933333	1
3897	L1CAM	L1 cell adhesion molecule	P32004	1	1	1	1	1	142941500.0	2.0428877079	1905886.66667	1
114294	LACTB	lactamase beta	P83111	1	1	1	1	1	38853350.0	1.22488968326	1142745.58824	1
3898	LAD1	ladinin 1	O00515	1	1	1	1	1	73042950.0	1.90959765013	1781535.36585	1
3908	LAMA2	laminin subunit alpha 2	P24043	1	2	2	2	2	185133816.667	1.00731882875	939765.566836	2
3910	LAMA4	laminin subunit alpha 4	Q16363	1	1	1	1	1	4295375.71429	0.0403871985518	37678.7343358	1
3911	LAMA5	laminin subunit alpha 5	O15230	1	5	5	5	5	168537504.5	0.89431932047	834344.081683	5
3912	LAMB1	laminin subunit beta 1	P07942	1	1	1	1	1	6848720.0	0.0734102722241	68487.2	1
3913	LAMB2	laminin subunit beta 2	P55268	1	1	1	1	1	7746253.33333	0.07548252758	70420.4848485	1
3915	LAMC1	laminin subunit gamma 1	P11047	1	2	2	2	2	88661192.1	1.0923498093	1019094.16207	3
3918	LAMC2	laminin subunit gamma 2	Q13753	1	1	1	1	1	9784970.0	0.141734378025	132229.324324	1
3920	LAMP2	lysosomal associated membrane protein 2	P13473	1	2	2	2	2	53055150.3636	2.5849508648	2411597.7438	2
28956	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	Q9Y2Q5	1	1	1	1	1	3827984.0	0.586164479347	546854.857143	1
8649	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3	Q9UHA4	1	1	1	1	1	25470748.1765	3.41270806331	3183843.52206	1
23367	LARP1	La ribonucleoprotein 1, translational regulator	Q6PKG0	1	1	1	1	1	2774248.33333	0.043096665258	40206.4975845	1
55132	LARP1B	La ribonucleoprotein 1B	Q659C4	1	1	1	1	1	2774248.33333	0.055067961163	51374.9691358	1
51520	LARS1	leucyl-tRNA synthetase 1	Q9P2J5	1	1	1	1	1	105966250.0	1.72096109865	1605549.24242	1
3927	LASP1	LIM and SH3 protein 1	Q14847	1	2	2	2	2	54361089.3846	3.23715183285	3020060.52137	3
3929	LBP	lipopolysaccharide binding protein	P18428	1	6	6	6	6	75999916.1295	3.70286480345	3454541.64225	6
3930	LBR	lamin B receptor	Q14739	1	1	1	1	1	536184.666667	0.0191575760835	17872.8222222	1
3931	LCAT	lecithin-cholesterol acyltransferase	P04180	1	6	6	6	6	176645859.975	9.01636723497	8411707.61783	7
3934	LCN2	lipocalin 2	P80188	1	1	1	1	1	3614723.0	0.322880041142	301226.916667	1
3936	LCP1	lymphocyte cytosolic protein 1	P13796	1	18	18	18	18	187320925.914	4.78062225482	4460022.04556	23
3939	LDHA	lactate dehydrogenase A	P00338	1	7	7	7	7	44388067.3199	1.9031527675	1775522.69279	7
3945	LDHB	lactate dehydrogenase B	P07195	1	9	9	9	9	290470821.087	14.1523074578	13203219.1403	12
26119	LDLRAP1	low density lipoprotein receptor adaptor protein 1	Q5SW96	1	1	1	1	1	451727.333333	0.0284822878977	26572.1960784	1
221496	LEMD2	LEM domain nuclear envelope protein 2	Q8NC56	1	1	1	1	1	490800.0	0.0159418250097	14872.7272727	1
3956	LGALS1	galectin 1	P09382	1	2	2	2	2	438080.6	0.0521745768262	48675.6222222	2
3958	LGALS3	galectin 3	P17931	1	1	1	1	1	263782.5	0.0235620003117	21981.875	1
3959	LGALS3BP	galectin 3 binding protein	Q08380	1	11	11	11	11	373086588.34	12.1183396593	11305654.1921	14
3963	LGALS7	galectin 7	P47929	1	1	1	1	1	25884700.0	2.77453724702	2588470.0	1
3965	LGALS9	galectin 9	O00182	1	1	1	1	1	169741.666667	0.0101079568784	9430.09259259	1
284194	LGALS9B	galectin 9B	Q3B8N2	1	1	1	1	1	169741.666667	0.0101079568784	9430.09259259	1
654346	LGALS9C	galectin 9C	Q6DKI2	1	1	1	1	1	169741.666667	0.0101079568784	9430.09259259	1
3981	LIG4	DNA ligase 4	P49917	1	1	1	1	1	44990033.3333	0.945569733016	882157.51634	1
11026	LILRA3	leukocyte immunoglobulin like receptor A3	Q8N6C8	1	1	1	1	1	1681520.0	0.0901196434883	84076.0	1
51474	LIMA1	LIM domain and actin binding 1	Q9UHB6	1	2	2	2	2	1121976.45455	0.0210987298221	19683.7974482	2
22998	LIMCH1	LIM and calponin homology domains 1	Q9UPQ0	1	2	2	2	2	138713808.571	2.1548548855	2010345.05176	2
3991	LIPE	lipase E, hormone sensitive type	Q05469	1	1	1	1	1	85471950.0	1.40947598002	1314953.07692	1
3998	LMAN1	lectin, mannose binding 1	P49257	1	3	3	3	3	40357443.0	1.49167107234	1391635.96552	3
10960	LMAN2	lectin, mannose binding 2	Q12907	1	1	1	1	1	5369280.0	0.274059070925	255680.0	1
29995	LMCD1	LIM and cysteine rich domains 1	Q9NZU5	1	1	1	1	1	2852540.0	0.109199622041	101876.428571	1
4000	LMNA	lamin A/C	P02545	1	5	5	5	5	85175493.8723	2.02884827529	1892788.75272	5
4001	LMNB1	lamin B1	P20700	1	2	2	2	2	45632863.6364	1.25418193132	1170073.42657	2
4008	LMO7	LIM domain 7	Q8WWI1	1	1	1	1	1	6264480.0	0.0594229224801	55437.8761062	1
102724334	LOC102724334	histone H2B type F-S-like	P57053	1	3	3	3	3	18924798.8564	1.84410655081	1720436.25967	4
9361	LONP1	lon peptidase 1, mitochondrial	P36776	1	3	3	3	3	14440386.0	0.276400101896	257864.035714	3
83752	LONP2	lon peptidase 2, peroxisomal	Q86WA8	1	1	1	1	1	17054180.0	0.373063006547	348044.489796	1
4018	LPA	lipoprotein(a)	P08519	1	6	6	6	6	1354854850.12	23.8073117435	22210735.2478	7
9404	LPXN	leupaxin	O60711	1	1	1	1	1	19956171.4286	1.18837127158	1108676.19048	1
116844	LRG1	leucine rich alpha-2-glycoprotein 1	P02750	1	9	9	9	9	1900437119.85	84.876934615	79184879.9936	12
4033	LRMP	lymphoid restricted membrane protein	Q12912	1	1	1	1	1	808431000.0	24.7583864615	23098028.5714	1
4035	LRP1	LDL receptor related protein 1	Q07954	1	14	14	14	14	142086044.615	0.583523486293	544390.975536	14
53353	LRP1B	LDL receptor related protein 1B	Q9NZR2	1	1	1	1	1	64499450.0	0.261878296945	244316.098485	1
4040	LRP6	LDL receptor related protein 6	O75581	1	1	1	1	1	23162037.5	0.261336805793	243810.921053	1
4043	LRPAP1	LDL receptor related protein associated protein 1	P30533	1	1	1	1	1	6304267.14286	0.259901438703	242471.813187	1
10128	LRPPRC	leucine rich pentatricopeptide repeat containing	P42704	1	2	2	2	2	73934855.5556	0.77695609948	724851.525054	2
9208	LRRFIP1	LRR binding FLII interacting protein 1	Q32MZ4	1	1	1	1	1	400529.2	0.00876164245728	8174.06530612	1
9209	LRRFIP2	LRR binding FLII interacting protein 2	Q9Y608	1	1	1	1	1	400529.2	0.00913447830652	8521.89787234	1
222229	LRWD1	leucine rich repeats and WD repeat domain containing 1	Q9UFC0	1	2	2	2	2	30664720.0	0.939114146408	876134.857143	2
4045	LSAMP	limbic system associated membrane protein	Q13449	1	1	1	1	1	50841650.0	2.36940458237	2210506.52174	1
57819	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated	Q9Y333	1	1	1	1	1	12337998.3333	1.88927027105	1762571.19048	1
4047	LSS	lanosterol synthase	P48449	1	1	1	1	1	3158563.53333	0.0806097826341	75203.8936508	1
4048	LTA4H	leukotriene A4 hydrolase	P09960	1	9	9	9	9	121327130.412	3.25121251552	3033178.2603	9
4057	LTF	lactotransferrin	P02788	1	5	5	5	5	11672750.1354	0.260662991601	243182.294487	5
51631	LUC7L2	LUC7 like 2, pre-mRNA splicing factor	Q9Y383	1	1	1	1	1	733816.166667	0.0413981656484	38621.9035088	1
51747	LUC7L3	LUC7 like 3 pre-mRNA splicing factor	O95232	1	1	1	1	1	1278539.27273	0.0652592685099	60882.8225108	1
4060	LUM	lumican	P51884	1	18	18	18	18	2124616958.69	133.961235959	124977468.158	24
127018	LYPLAL1	lysophospholipase like 1	Q5VWZ2	1	2	2	2	2	127823696.833	8.05953296316	7519040.9902	2
256586	LYSMD2	LysM domain containing 2	Q8IV50	1	1	1	1	1	26650940.0	2.38055768137	2220911.66667	1
10894	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1	Q9Y5Y7	1	1	1	1	1	27009496.3158	1.52373803324	1421552.43767	1
4069	LYZ	lysozyme	P61626	1	3	3	3	3	927753041.108	90.4038914033	84341185.5553	3
84328	LZIC	leucine zipper and CTNNBIP1 domain containing	Q8WZA0	1	1	1	1	1	591751.153846	0.0453062900729	42267.9395604	1
23499	MACF1	microtubule actin crosslinking factor 1	Q9UPN3	1	4	4	4	4	131102836.667	0.286205529415	267011.887305	4
8174	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	Q13477	1	1	1	1	1	36591000.0	2.17895969446	2032833.33333	1
84549	MAK16	MAK16 homolog	Q9BXY0	1	1	1	1	1	60029400.0	3.78497054963	3531141.17647	1
4121	MAN1A1	mannosidase alpha class 1A member 1	P33908	1	3	3	3	3	40794636.3869	1.18181300812	1102557.74019	3
11253	MAN1B1	mannosidase alpha class 1B member 1	Q9UKM7	1	1	1	1	1	1150694.0	0.0308352362875	28767.35	1
4124	MAN2A1	mannosidase alpha class 2A member 1	Q16706	1	3	3	3	3	58409107.0	0.993773566039	927128.68254	3
4122	MAN2A2	mannosidase alpha class 2A member 2	P49641	1	1	1	1	1	628509500.0	10.0550553886	9380738.80597	1
4125	MAN2B1	mannosidase alpha class 2B member 1	O00754	1	1	1	1	1	14193900.0	0.262313819457	244722.413793	1
4123	MAN2C1	mannosidase alpha class 2C member 1	Q9NTJ4	1	1	1	1	1	842807.2	0.0170451093201	15902.0226415	1
4128	MAOA	monoamine oxidase A	P21397	1	2	2	2	2	57894705.0	1.93926112032	1809209.53125	2
4129	MAOB	monoamine oxidase B	P27338	1	2	2	2	2	40947555.0	1.37159350555	1279611.09375	2
4131	MAP1B	microtubule associated protein 1B	P46821	1	2	2	2	2	5680734.17333	0.0483260551916	45085.1918519	2
55201	MAP1S	microtubule associated protein 1S	Q66K74	1	1	1	1	1	2382388.95	0.052115152089	48620.1826531	1
4133	MAP2	microtubule associated protein 2	P11137	1	1	1	1	1	1312917.0	0.0129109499411	12045.1100917	1
4134	MAP4	microtubule associated protein 4	P27816	1	3	3	3	3	167879745.0	2.53447128793	2364503.4507	3
5594	MAPK1	mitogen-activated protein kinase 1	P28482	1	1	1	1	1	1366656.0	0.0636911073683	59419.826087	1
5595	MAPK3	mitogen-activated protein kinase 3	P27361	1	2	2	2	2	4705680.975	0.219301735199	204594.825	2
5596	MAPK4	mitogen-activated protein kinase 4	P31152	1	1	1	1	1	1366656.0	0.0395917694451	36936.6486486	1
5597	MAPK6	mitogen-activated protein kinase 6	Q16659	1	1	1	1	1	1366656.0	0.0385498807755	35964.6315789	1
23162	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	Q9UPT6	1	1	1	1	1	2513030.0	0.0364010052159	33959.8648649	1
10982	MAPRE2	microtubule associated protein RP/EB family member 2	Q15555	1	1	1	1	1	404156.0	0.0228004203175	21271.3684211	1
4141	MARS1	methionyl-tRNA synthetase 1	P56192	1	1	1	1	1	849213.0	0.0189636888068	17691.9375	1
5648	MASP1	mannan binding lectin serine peptidase 1	P48740	1	6	6	6	6	117685050.636	3.60413191032	3362430.01817	8
10747	MASP2	mannan binding lectin serine peptidase 2	O00187	1	5	5	5	5	180964693.03	5.38813878047	5026797.02862	5
22983	MAST1	microtubule associated serine/threonine kinase 1	Q9Y2H9	1	1	1	1	1	2713175.0	0.033427660103	31185.9195402	1
23139	MAST2	microtubule associated serine/threonine kinase 2	Q6P0Q8	1	1	1	1	1	2713175.0	0.0269278373052	25121.9907407	1
23031	MAST3	microtubule associated serine/threonine kinase 3	O60307	1	1	1	1	1	2713175.0	0.0398384442324	37166.7808219	1
375449	MAST4	microtubule associated serine/threonine kinase family member 4	O15021	1	1	1	1	1	2713175.0	0.0185236078278	17281.3694268	1
84930	MASTL	microtubule associated serine/threonine kinase like	Q96GX5	1	1	1	1	1	2713175.0	0.0581641285792	54263.5	1
4144	MAT2A	methionine adenosyltransferase 2A	P31153	1	2	2	2	2	13727373.8571	0.639745219148	596842.341615	2
